date,aud,bgn,cad,chf,czk,dkk,eur,gbp,hkd,huf,jpy,krw,nok,nzd,pln,sek,sgd,zar
2022-02-03,1.4043,1.7329,1.2701,0.92212,21.385,6.5912,0.88605,0.73727,7.7943,313.61,114.86,1203.63,8.8202,1.5064,4.0152,9.2034,1.3479,15.3167
2022-02-04,1.4101,1.706,1.2721,0.92176,21.249,6.4927,0.8723,0.7379,7.7884,307.85,114.9,1198.57,8.7651,1.5079,3.9667,9.1124,1.345,15.3415
2022-02-07,1.4062,1.7086,1.2707,0.92347,21.16,6.5033,0.87359,0.7398,7.7926,308.8,114.96,1198.36,8.7934,1.5094,3.9689,9.1275,1.3444,15.4626
2022-02-08,1.4047,1.7144,1.2715,0.92435,21.265,6.525,0.87658,0.73951,7.7948,309.51,115.43,1199.05,8.8322,1.5074,3.9719,9.1544,1.3455,15.4611
2022-02-09,1.3934,1.7104,1.2693,0.92304,21.24,6.5096,0.87451,0.73682,7.7924,308.65,115.47,1194.33,8.7962,1.496,3.9471,9.1014,1.3423,15.3285
2022-02-10,1.3895,1.7098,1.2674,0.92412,21.287,6.5044,0.8742,0.7365,7.7928,309.49,115.76,1195.49,8.8026,1.4928,3.927,9.2032,1.3415,15.1305
2022-02-11,1.395,1.7131,1.2699,0.92467,21.376,6.5166,0.87589,0.73538,7.8001,309.52,115.83,1194.43,8.823,1.4965,3.9594,9.2432,1.3435,15.1297
2022-02-14,1.4053,1.7283,1.2753,0.92542,21.675,6.5757,0.8837,0.73984,7.8016,315.54,115.41,1196.98,8.8983,1.5122,4.012,9.3812,1.3474,15.1387
2022-02-15,1.4004,1.7239,1.2722,0.92402,21.524,6.5599,0.88145,0.73834,7.8032,313.2,115.63,1196.56,8.8932,1.5111,3.9697,9.3203,1.3455,15.1403
2022-02-16,1.3946,1.7198,1.2677,0.92473,21.425,6.5433,0.87935,0.73813,7.8009,312.74,115.69,1197.07,8.8898,1.5044,3.9537,9.2651,1.3446,15.1372
2022-02-17,1.3884,1.7201,1.2699,0.92049,21.445,6.5434,0.87951,0.73433,7.8005,313.18,115.07,1196.75,8.9028,1.4908,3.9635,9.3166,1.3437,14.9422
2022-02-18,1.3875,1.7226,1.2704,0.92056,21.435,6.5512,0.88075,0.73476,7.8004,313.87,115.02,1194.69,8.9365,1.4881,3.9811,9.3179,1.3436,15.0483
2022-02-21,1.3892,1.725,1.2748,0.91612,21.472,6.5617,0.88199,0.73468,7.8006,315.35,114.84,1193.35,8.9732,1.4879,3.9999,9.3963,1.3464,15.161
2022-02-22,1.3877,1.7244,1.2732,0.91889,21.598,6.559,0.88168,0.73783,7.8024,313.78,115.09,1193.21,8.9065,1.4855,4.007,9.3454,1.3461,15.1444
2022-02-23,1.3745,1.7241,1.2689,0.91952,21.574,6.5575,0.88152,0.73575,7.804,314.92,115.11,1190.26,8.8448,1.4703,4.0093,9.314,1.3446,15.0307
2022-02-24,1.3968,1.752,1.2825,0.92448,22.476,6.6653,0.89582,0.74768,7.8095,330.22,114.92,1207.29,9.0368,1.4953,4.1704,9.6155,1.3549,15.3753
2022-02-25,1.3856,1.7438,1.2772,0.92707,21.986,6.635,0.89158,0.74661,7.8083,325.68,115.58,1200.46,8.8941,1.4846,4.1342,9.4372,1.3531,15.185
2022-02-28,1.3848,1.7464,1.2737,0.92294,22.321,6.6438,0.89294,0.74605,7.8144,330.14,115.47,1203.34,8.8816,1.4848,4.1821,9.47,1.3574,15.4356
2022-03-01,1.3765,1.7522,1.2684,0.91803,22.814,6.6634,0.8959,0.74619,7.8153,340.08,114.81,1202.83,8.8334,1.4768,4.2956,9.5765,1.3573,15.4224
2022-03-02,1.3751,1.761,1.2685,0.91986,23.29,6.6979,0.90041,0.75019,7.8142,344.24,115.33,1205.65,8.8984,1.477,4.3239,9.7137,1.3559,15.4785
2022-03-03,1.3668,1.7658,1.2633,0.92019,23.144,6.7171,0.90285,0.74732,7.8139,341.86,115.73,1204.59,8.8857,1.4743,4.3058,9.7226,1.3581,15.24
2022-03-04,1.3608,1.7896,1.2752,0.92012,23.549,6.807,0.915,0.75385,7.8151,353.68,115.45,1218.99,8.9997,1.4645,4.4405,9.876,1.3608,15.376
2022-03-07,1.3539,1.7951,1.2725,0.92419,23.482,6.8294,0.91785,0.75838,7.8159,360.95,115.24,1228.5,9.0248,1.4558,4.5457,9.9654,1.3613,15.3236
2022-03-08,1.3745,1.7956,1.2833,0.9283,23.542,6.8345,0.91811,0.76373,7.8207,356.48,115.71,1234.59,8.9905,1.4651,4.5082,9.9893,1.3639,15.337
2022-03-09,1.3637,1.7791,1.2834,0.92768,23.073,6.7716,0.90967,0.76021,7.8208,345.37,115.81,1234.49,8.9129,1.4605,4.3842,9.7644,1.3614,15.1515
2022-03-10,1.3631,1.7645,1.2801,0.92656,22.84,6.7125,0.9022,0.75943,7.821,344.31,115.97,1227.43,8.9489,1.4602,4.3521,9.6601,1.3585,15.0906
2022-03-11,1.3664,1.7796,1.2761,0.93085,22.942,6.77,0.90992,0.76406,7.8259,346.61,116.89,1232.07,8.9202,1.4607,4.3512,9.687,1.3602,15.0042
2022-03-14,1.3811,1.7845,1.2754,0.93513,22.71,6.7888,0.91241,0.76565,7.8298,341.13,117.97,1238.84,8.9953,1.4717,4.3082,9.6139,1.3638,15.0574
2022-03-15,1.386,1.7795,1.2828,0.93913,22.625,6.7701,0.90984,0.76474,7.8269,337.92,117.98,1242.88,8.961,1.4754,4.3085,9.5769,1.3641,15.1259
2022-03-16,1.3794,1.779,1.2704,0.94015,22.455,6.7684,0.90959,0.76394,7.8221,337.62,118.29,1231.37,8.9129,1.4706,4.2537,9.4784,1.3613,15.0604
2022-03-17,1.3623,1.7698,1.2667,0.93973,22.421,6.736,0.9049,0.76296,7.8175,336.67,118.79,1212.58,8.8499,1.4596,4.243,9.4564,1.3555,14.9567
2022-03-18,1.3576,1.7767,1.2637,0.93695,22.563,6.7608,0.90843,0.7624,7.8217,340.96,119.37,1214.85,8.8063,1.4559,4.2819,9.4752,1.3583,15.0206
2022-03-21,1.3496,1.7719,1.2591,0.93115,22.362,6.7413,0.90596,0.75897,7.8263,339.26,119.2,1216.36,8.7493,1.4493,4.2544,9.43,1.3553,14.907
2022-03-22,1.3427,1.7741,1.2579,0.93206,22.387,6.7491,0.90711,0.75497,7.827,336.75,120.61,1218.99,8.7294,1.4387,4.2499,9.4178,1.3568,14.8249
2022-03-23,1.3407,1.7804,1.2599,0.93482,22.399,6.7711,0.91033,0.75812,7.8241,338.87,120.76,1217.81,8.7779,1.4403,4.2833,9.4679,1.3581,14.793
2022-03-24,1.3361,1.7816,1.2576,0.93141,22.518,6.7769,0.91091,0.75868,7.8245,341.08,121.8,1222.93,8.6467,1.4403,4.3196,9.433,1.3584,14.7092
2022-03-25,1.3292,1.7777,1.2526,0.92774,22.4,6.7628,0.90893,0.75786,7.8274,339.77,121.86,1220.98,8.6534,1.4349,4.2999,9.4078,1.356,14.5779
2022-03-28,1.3305,1.7835,1.2495,0.93535,22.479,6.784,0.91191,0.76275,7.8297,341.17,123.96,1224.23,8.6744,1.4443,4.3024,9.5044,1.3607,14.5837
2022-03-29,1.3347,1.7644,1.2512,0.93478,22.069,6.7107,0.90212,0.76175,7.8274,333.6,123.28,1213.91,8.6599,1.4483,4.2033,9.318,1.3578,14.5967
2022-03-30,1.331,1.7579,1.2485,0.92657,21.976,6.6862,0.8988,0.76005,7.8268,330.87,121.76,1210.65,8.6642,1.4333,4.1955,9.3024,1.3539,14.4965
2022-03-31,1.3358,1.7618,1.2518,0.92487,21.957,6.7002,0.90082,0.76205,7.8297,333.1,121.76,1213.74,8.7479,1.4426,4.1916,9.3118,1.3538,14.5687
2022-04-01,1.3297,1.7696,1.2491,0.92445,22.056,6.7307,0.90481,0.76136,7.8353,333.08,122.47,1217.53,8.743,1.4396,4.1984,9.3485,1.3559,14.6295
2022-04-04,1.3313,1.7772,1.2493,0.92712,22.099,6.7592,0.90868,0.76229,7.8352,335.44,122.74,1216.18,8.6769,1.4412,4.214,9.4365,1.3574,14.6258
2022-04-05,1.3104,1.783,1.2441,0.92451,22.188,6.7807,0.91166,0.76115,7.8327,338.16,122.86,1213.25,8.6971,1.4274,4.2178,9.353,1.3554,14.5436
2022-04-06,1.3212,1.7905,1.2494,0.93262,22.376,6.8093,0.9155,0.76419,7.8382,345.85,123.87,1218.02,8.7451,1.439,4.2413,9.4164,1.359,14.6419
2022-04-07,1.3355,1.7917,1.2554,0.93303,22.455,6.8137,0.91609,0.76447,7.8375,347.43,123.96,1219.24,8.7573,1.4489,4.2479,9.4476,1.3602,14.705
2022-04-08,1.3398,1.8008,1.2591,0.935,22.538,6.8476,0.92073,0.76747,7.8385,345.88,124.18,1227.44,8.7543,1.4593,4.2756,9.4621,1.3628,14.7287
2022-04-11,1.3444,1.7943,1.2604,0.93394,22.412,6.8234,0.91743,0.76783,7.8385,347.04,125.7,1234.16,8.7594,1.4622,4.262,9.4613,1.3646,14.5988
2022-04-12,1.3442,1.8008,1.2636,0.93279,22.512,6.8483,0.92073,0.76839,7.8365,347.83,125.49,1229.62,8.7833,1.4616,4.2862,9.5129,1.363,14.5926
2022-04-13,1.3489,1.8066,1.2655,0.93442,22.585,6.8702,0.9237,0.76926,7.8392,349.58,125.86,1227.11,8.8392,1.4771,4.2909,9.544,1.3642,14.4855
2022-04-14,1.3433,1.7979,1.256,0.93666,22.449,6.8385,0.91929,0.76216,7.8413,346.18,125.32,1226.98,8.762,1.4669,4.2727,9.4694,1.3543,14.6471
2022-04-19,1.3573,1.8104,1.2618,0.94492,22.609,6.8861,0.92567,0.76789,7.8402,346.31,128.11,1239.9,8.815,1.4826,4.3093,9.5722,1.3666,14.8478
2022-04-20,1.3464,1.8059,1.2538,0.94681,22.538,6.8703,0.92336,0.76607,7.843,342.9,127.91,1235.36,8.8128,1.4728,4.2787,9.446,1.3646,15.0525
2022-04-21,1.3459,1.7965,1.2492,0.9493,22.394,6.8341,0.91853,0.76718,7.8448,340.41,128.24,1238.48,8.7984,1.4745,4.2528,9.4198,1.3613,15.2472
2022-04-22,1.3697,1.8081,1.2678,0.95553,22.483,6.8782,0.92447,0.77586,7.845,342.38,128.34,1242.53,8.8985,1.497,4.2836,9.5017,1.3667,15.5914
2022-04-25,1.3933,1.82,1.2757,0.95543,22.723,6.9227,0.93058,0.78476,7.8471,348.11,128.17,1251.15,9.0283,1.5113,4.3177,9.6293,1.3733,15.6848
2022-04-26,1.3892,1.8323,1.2753,0.95831,22.881,6.9696,0.93686,0.78822,7.8448,350.82,127.55,1255.41,9.1758,1.5085,4.3532,9.7372,1.374,15.7192
2022-04-27,1.4011,1.8481,1.2824,0.96655,23.198,7.0311,0.94491,0.79576,7.847,358.82,128.1,1268.05,9.2448,1.523,4.4451,9.8304,1.3798,15.9129
2022-04-28,1.4129,1.8653,1.2874,0.97434,23.392,7.0979,0.95374,0.80448,7.8462,359.62,130.79,1275.94,9.4411,1.5471,4.4722,9.8802,1.3883,15.9725
2022-04-29,1.3946,1.8556,1.2738,0.97049,23.344,7.0602,0.94877,0.79609,7.8466,359.31,129.99,1258.74,9.2528,1.5293,4.4383,9.7683,1.38,15.7944
2022-05-02,1.417,1.8584,1.2885,0.97425,23.443,7.0687,0.95021,0.79637,7.8469,359.66,129.83,1267.3,9.4306,1.5547,4.4517,9.8855,1.3859,15.9049
2022-05-03,1.4044,1.8528,1.2855,0.9731,23.363,7.0484,0.94733,0.79699,7.8475,362.02,129.84,1265.29,9.3871,1.5504,4.4453,9.8501,1.3836,15.9438
2022-05-04,1.4035,1.8572,1.2817,0.98034,23.401,7.0657,0.94958,0.79949,7.8487,358.51,129.94,1264.31,9.4048,1.5509,4.4511,9.8726,1.3825,15.8094
2022-05-05,1.3881,1.8507,1.2758,0.97984,23.283,7.0406,0.94625,0.80611,7.849,358.3,129.81,1259.36,9.3171,1.5398,4.4164,9.8172,1.3778,15.6947
2022-05-06,1.4085,1.8503,1.2829,0.98571,23.335,7.0388,0.94607,0.81008,7.8495,360.9,130.46,1271.43,9.4426,1.5553,4.4492,9.9041,1.3852,16.0467
2022-05-09,1.4251,1.8523,1.2933,0.99081,23.729,7.0447,0.94706,0.80723,7.8499,362.94,130.79,1274.25,9.5258,1.5706,4.4498,10.0216,1.3899,16.2262
2022-05-10,1.4366,1.8531,1.2987,0.99289,23.701,7.0481,0.94751,0.81102,7.8498,360.2,130.17,1275.88,9.6944,1.583,4.4308,10.0507,1.3897,16.1124
2022-05-11,1.4266,1.8533,1.2968,0.98986,24.036,7.0495,0.9476,0.80918,7.8498,359.26,129.89,1273.56,9.6459,1.5773,4.4134,9.9744,1.3856,16.0405
2022-05-12,1.4569,1.8791,1.3037,0.99702,23.948,7.1496,0.9608,0.81949,7.8499,367.22,128.6,1289.37,9.8864,1.6038,4.485,10.1507,1.3959,16.2189
2022-05-13,1.4508,1.8833,1.3004,1.0,23.823,7.1653,0.96293,0.8196,7.85,370.73,128.95,1281.49,9.826,1.6016,4.5145,10.1016,1.3962,16.1569
2022-05-16,1.4447,1.8766,1.2927,1.0055,23.709,7.1405,0.95951,0.81601,7.8499,370.23,129.54,1283.73,9.805,1.5929,4.4785,10.0727,1.3943,16.2344
2022-05-17,1.4224,1.8554,1.2823,0.99203,23.444,7.0595,0.94868,0.80068,7.8497,366.47,129.32,1265.21,9.6556,1.5711,4.4102,9.9035,1.384,15.9795
2022-05-18,1.4235,1.8586,1.2818,0.99648,23.422,7.072,0.9503,0.80462,7.8486,363.85,129.01,1266.52,9.7049,1.5726,4.4135,9.9473,1.3872,15.8997
2022-05-19,1.4286,1.8582,1.2817,0.9753,23.468,7.0711,0.95012,0.80502,7.8474,366.58,127.75,1276.21,9.7959,1.5725,4.4107,9.9856,1.3849,15.9919
2022-05-20,1.4163,1.8491,1.2788,0.97192,23.324,7.0364,0.94545,0.80193,7.8471,362.04,127.96,1267.45,9.7022,1.5617,4.3836,9.9192,1.3792,15.8014
2022-05-23,1.4056,1.8349,1.2784,0.96726,23.073,6.9812,0.93817,0.79541,7.8491,358.05,127.64,1261.08,9.6182,1.5445,4.3353,9.8431,1.3734,15.7085
2022-05-24,1.4134,1.8244,1.2793,0.96399,23.007,6.9413,0.93284,0.79991,7.8492,357.58,127.32,1262.73,9.5979,1.5537,4.2924,9.796,1.3733,15.6543
2022-05-25,1.4195,1.8354,1.2875,0.96368,23.131,6.9825,0.93844,0.80044,7.8498,364.35,127.01,1271.22,9.6381,1.5521,4.3365,9.8929,1.3773,15.7309
2022-05-26,1.4125,1.8284,1.2821,0.9613,23.068,6.9561,0.93484,0.7953,7.8499,366.2,127.09,1264.55,9.6022,1.5463,4.308,9.9077,1.3751,15.828
2022-05-27,1.3985,1.8241,1.2741,0.95672,23.037,6.9383,0.93266,0.7916,7.8497,366.38,126.89,1253.15,9.4936,1.532,4.277,9.8203,1.3691,15.6184
2022-05-30,1.3919,1.817,1.2678,0.9594,22.958,6.9111,0.92902,0.79106,7.8493,364.34,127.51,1237.14,9.4069,1.5272,4.26,9.7715,1.3674,15.4664
2022-05-31,1.3939,1.8256,1.267,0.95968,23.069,6.9443,0.93345,0.79472,7.8468,369.83,128.22,1240.85,9.4262,1.5364,4.2756,9.8061,1.371,15.6305
2022-06-01,1.3873,1.8258,1.2636,0.96201,23.103,6.9448,0.93353,0.79498,7.847,368.77,129.46,1242.94,9.3762,1.5349,4.2861,9.7795,1.3723,15.505
2022-06-02,1.3869,1.8292,1.2645,0.95997,23.103,6.9576,0.93528,0.79681,7.8466,369.34,129.74,1247.72,9.4318,1.5351,4.2824,9.7928,1.375,15.539
2022-06-03,1.3798,1.8227,1.2567,0.95955,23.027,6.9327,0.93197,0.79609,7.8441,367.92,130.09,1246.41,9.4157,1.5293,4.2829,9.7473,1.3738,15.4849
2022-06-06,1.3837,1.8234,1.2552,0.96215,23.042,6.9355,0.93231,0.79634,7.8458,361.78,130.67,1250.35,9.4027,1.5316,4.2707,9.7445,1.3735,15.3032
2022-06-07,1.396,1.8344,1.2603,0.97758,23.203,6.9776,0.93791,0.80065,7.8462,365.16,132.86,1257.5,9.552,1.5552,4.2968,9.8517,1.3773,15.3873
2022-06-08,1.389,1.8212,1.254,0.97644,22.928,6.9267,0.93119,0.79686,7.8476,364.33,134.02,1256.49,9.4418,1.5499,4.2553,9.7717,1.3753,15.3297
2022-06-09,1.3949,1.8205,1.2572,0.97692,22.981,6.9246,0.93084,0.79729,7.8486,369.03,133.98,1255.69,9.4776,1.552,4.2749,9.778,1.3757,15.278
2022-06-10,1.4034,1.8489,1.2747,0.98355,23.355,7.0324,0.94536,0.80401,7.8494,376.71,133.95,1270.8,9.5949,1.5581,4.3537,9.9504,1.3821,15.6182
2022-06-13,1.4345,1.8707,1.285,0.99235,23.648,7.1159,0.95648,0.82114,7.8499,381.92,134.4,1291.18,9.873,1.5911,4.4355,10.154,1.3905,16.0756
2022-06-14,1.4518,1.8712,1.2937,0.99445,23.679,7.1185,0.95675,0.82834,7.85,381.44,134.54,1288.48,9.945,1.603,4.4549,10.1626,1.3912,16.0696
2022-06-15,1.4429,1.875,1.294,1.0004,23.682,7.1318,0.95868,0.82761,7.85,381.52,134.69,1291.21,9.9576,1.6016,4.4761,10.1887,1.3919,16.0206
2022-06-16,1.4364,1.8806,1.2929,0.97519,23.79,7.1525,0.96154,0.8226,7.8498,382.79,132.92,1295.08,10.0565,1.5969,4.5325,10.2829,1.3895,15.9665
2022-06-17,1.4342,1.8652,1.2999,0.96367,23.595,7.0936,0.95365,0.81537,7.8499,381.97,134.67,1293.41,9.9681,1.5832,4.4825,10.18,1.3873,15.9387
2022-06-20,1.4321,1.8597,1.299,0.96625,23.512,7.073,0.95084,0.81533,7.85,378.29,134.96,1290.81,9.8968,1.5735,4.4233,10.1146,1.3872,16.0315
2022-06-21,1.4386,1.8538,1.2948,0.96815,23.403,7.0515,0.94787,0.81526,7.85,375.81,136.26,1293.92,9.7899,1.5806,4.4014,10.091,1.385,15.9129
2022-06-22,1.4499,1.8589,1.2984,0.96502,23.488,7.0703,0.95048,0.81632,7.8499,376.39,136.02,1301.48,9.9843,1.6001,4.4582,10.1405,1.3891,15.9666
2022-06-23,1.4497,1.8639,1.2961,0.96541,23.587,7.0893,0.95302,0.81786,7.849,380.83,135.43,1302.97,9.9828,1.5928,4.4873,10.202,1.3904,16.0269
2022-06-24,1.4489,1.8584,1.2977,0.95705,23.5,7.0694,0.95021,0.81502,7.8496,381.36,135.11,1296.17,9.915,1.5898,4.4682,10.1615,1.3892,15.8815
2022-06-27,1.4451,1.85,1.2901,0.95942,23.386,7.0382,0.94589,0.81536,7.8458,380.84,135.5,1284.22,9.8449,1.5892,4.4448,10.0939,1.3849,15.8879
2022-06-28,1.4402,1.8519,1.2844,0.95644,23.413,7.0442,0.94688,0.81763,7.8477,377.38,136.04,1289.41,9.7879,1.5928,4.4413,10.0883,1.3867,16.0091
2022-06-29,1.4506,1.8597,1.2849,0.95132,23.523,7.0735,0.95084,0.82211,7.8475,374.9,136.47,1296.97,9.7998,1.6042,4.4565,10.1596,1.3889,16.0973
2022-06-30,1.4536,1.8829,1.2925,0.95889,23.817,7.162,0.96274,0.82623,7.8457,382.25,136.27,1301.24,9.9629,1.6083,4.5156,10.3302,1.3943,16.3804
2022-07-01,1.4755,1.8761,1.2942,0.96182,23.744,7.1358,0.95923,0.83116,7.8466,384.76,135.3,1297.44,9.9425,1.6239,4.5245,10.3389,1.3971,16.4339
2022-07-04,1.4543,1.8707,1.285,0.96002,23.668,7.1154,0.95648,0.82219,7.8463,384.05,135.35,1294.5,9.8477,1.6019,4.505,10.2973,1.3952,16.2865
2022-07-05,1.4752,1.9007,1.2987,0.96521,24.053,7.2299,0.97182,0.83426,7.8472,395.9,135.83,1310.95,9.9951,1.6299,4.6111,10.4986,1.4048,16.4376
2022-07-06,1.4701,1.9218,1.3043,0.97239,24.347,7.3109,0.98261,0.84186,7.8475,404.64,135.31,1308.53,10.1015,1.6218,4.688,10.5581,1.4056,16.7285
2022-07-07,1.462,1.9212,1.2993,0.97308,24.341,7.3089,0.98232,0.836,7.848,402.79,135.67,1301.24,10.109,1.617,4.6877,10.5334,1.4003,16.736
2022-07-08,1.4632,1.9244,1.2989,0.9754,24.219,7.323,0.98396,0.83228,7.849,396.0,135.84,1300.41,10.0984,1.62,4.6866,10.4954,1.4,16.9165
2022-07-11,1.4765,1.9368,1.3012,0.98118,24.353,7.3692,0.9903,0.8372,7.8496,404.26,137.42,1307.55,10.199,1.6306,4.7502,10.5905,1.404,16.9968
2022-07-12,1.4838,1.9476,1.3039,0.98417,24.479,7.4097,0.99582,0.84468,7.8498,408.27,136.74,1309.6,10.2324,1.6326,4.7988,10.5845,1.4068,17.0792
2022-07-13,1.4703,1.9428,1.2986,0.97636,24.235,7.3921,0.99334,0.83809,7.8499,406.63,137.1,1302.67,10.1746,1.6241,4.7919,10.5314,1.404,16.9392
2022-07-14,1.4886,1.9548,1.3155,0.98361,24.405,7.4388,0.9995,0.84518,7.85,408.58,138.97,1321.63,10.2485,1.6429,4.8122,10.5966,1.4058,17.1934
2022-07-15,1.4799,1.9443,1.307,0.97912,24.417,7.3993,0.99413,0.8449,7.85,401.36,138.67,1325.97,10.216,1.6281,4.7672,10.5322,1.403,17.1861
2022-07-18,1.4647,1.9305,1.2981,0.97828,24.191,7.3473,0.98707,0.83613,7.85,396.85,138.35,1316.09,10.1227,1.622,4.7142,10.3904,1.397,17.1582
2022-07-19,1.4513,1.909,1.2947,0.96808,23.968,7.2669,0.97609,0.83263,7.85,387.95,137.64,1308.28,9.9327,1.6062,4.646,10.2454,1.3928,17.0395
2022-07-20,1.4479,1.9176,1.2876,0.97029,24.015,7.2999,0.98049,0.83516,7.85,391.71,138.17,1311.51,9.9346,1.599,4.6887,10.2565,1.3927,17.053
2022-07-21,1.4558,1.9176,1.2921,0.97304,24.018,7.2993,0.98049,0.83876,7.8494,392.32,138.7,1311.37,9.9765,1.6157,4.6681,10.2226,1.3941,17.1777
2022-07-22,1.4403,1.9193,1.2861,0.96487,24.057,7.3055,0.98135,0.83553,7.8494,390.87,136.91,1310.76,9.9605,1.5962,4.6622,10.2383,1.3887,16.8802
2022-07-25,1.4368,1.9107,1.2864,0.96415,23.969,7.2733,0.97694,0.82858,7.8493,387.36,136.62,1310.33,9.8382,1.5949,4.5995,10.1576,1.3849,16.7548
2022-07-26,1.4426,1.9318,1.2875,0.96454,24.306,7.3537,0.98775,0.83522,7.8493,396.08,136.66,1310.4,9.8879,1.6036,4.6839,10.3166,1.3894,16.8777
2022-07-27,1.4401,1.9265,1.2854,0.96217,24.207,7.3331,0.98503,0.82878,7.8499,398.61,136.81,1314.02,9.8067,1.6062,4.726,10.298,1.3877,16.8782
2022-07-28,1.436,1.9322,1.2829,0.96275,24.312,7.3545,0.98795,0.82579,7.8498,402.39,135.61,1304.53,9.779,1.5977,4.7331,10.3231,1.384,16.7962
2022-07-29,1.4362,1.9178,1.2846,0.95548,24.132,7.2993,0.98058,0.82359,7.85,396.94,133.77,1303.59,9.6855,1.5967,4.6455,10.1858,1.3814,16.5353
2022-08-01,1.4204,1.9113,1.2778,0.94957,24.067,7.2762,0.97723,0.81794,7.85,392.21,132.3,1302.94,9.6392,1.5792,4.6262,10.1308,1.3766,16.4774
2022-08-02,1.4422,1.9129,1.2862,0.95305,24.104,7.2801,0.97809,0.81832,7.8499,388.13,130.97,1309.82,9.7129,1.5898,4.6032,10.1717,1.3794,16.6099
2022-08-03,1.4402,1.9186,1.2836,0.9587,24.181,7.3011,0.98097,0.82037,7.8499,387.51,133.59,1310.6,9.6864,1.5956,4.6017,10.1935,1.3801,16.8023
2022-08-04,1.4347,1.921,1.2838,0.95914,24.221,7.3102,0.98222,0.82734,7.8498,388.94,133.4,1309.99,9.7304,1.5884,4.6393,10.1896,1.3787,16.7323
2022-08-05,1.4378,1.9113,1.2885,0.95534,24.021,7.2721,0.97723,0.82349,7.8499,384.81,133.12,1294.37,9.7547,1.5878,4.6013,10.1215,1.3756,16.6463
2022-08-08,1.4322,1.9176,1.2878,0.95725,24.037,7.2953,0.98049,0.82523,7.8499,386.58,134.93,1303.98,9.7465,1.5886,4.6125,10.1628,1.3784,16.6383
2022-08-09,1.4351,1.9111,1.2862,0.95398,23.971,7.2706,0.97714,0.82587,7.8497,388.26,135.1,1306.18,9.7093,1.5931,4.6008,10.15,1.3787,16.6602
2022-08-10,1.4321,1.9077,1.2882,0.94742,23.797,7.2568,0.97542,0.82528,7.8482,387.88,134.76,1311.12,9.6682,1.5813,4.5906,10.1222,1.376,16.4639
2022-08-11,1.4057,1.8919,1.277,0.93945,23.55,7.1963,0.96731,0.8181,7.8466,381.29,132.1,1300.66,9.4835,1.552,4.5297,10.0213,1.3688,16.162
2022-08-12,1.4094,1.9016,1.2784,0.94205,23.704,7.2333,0.97229,0.82368,7.8367,381.43,133.66,1305.39,9.5411,1.5542,4.5477,10.1619,1.3715,16.2682
2022-08-15,1.4231,1.9184,1.2915,0.94468,23.992,7.295,0.98087,0.82761,7.8371,390.98,133.02,1310.79,9.6822,1.5696,4.5962,10.2972,1.3768,16.4174
2022-08-16,1.4276,1.9305,1.2907,0.95005,24.223,7.3406,0.98707,0.83129,7.8422,400.95,134.35,1312.47,9.7155,1.5805,4.6435,10.4003,1.3799,16.4402
2022-08-17,1.4419,1.9242,1.2905,0.95297,24.17,7.3177,0.98386,0.82849,7.8419,397.76,135.14,1315.45,9.684,1.5904,4.6318,10.3913,1.3824,16.6396
2022-08-18,1.4361,1.9216,1.2889,0.95137,24.181,7.3088,0.98251,0.82915,7.8448,398.04,134.77,1321.29,9.6564,1.5863,4.6414,10.4051,1.3807,16.7031
2022-08-19,1.4506,1.9453,1.2992,0.95644,24.493,7.3974,0.99463,0.84482,7.8453,405.16,136.93,1336.17,9.7889,1.6116,4.7255,10.5525,1.3904,17.0089
2022-08-22,1.4477,1.9556,1.2988,0.9579,24.649,7.4363,0.9999,0.8465,7.846,407.96,137.07,1344.08,9.7709,1.6123,4.7635,10.6489,1.3957,17.0749
2022-08-23,1.4543,1.9702,1.3023,0.96726,24.839,7.4921,1.0074,0.84963,7.8473,413.57,137.34,1341.9,9.8155,1.6189,4.8139,10.6843,1.3962,17.0815
2022-08-24,1.4485,1.9688,1.2994,0.96396,24.793,7.4875,1.0066,0.84843,7.8468,413.66,136.64,1341.7,9.7,1.6172,4.7985,10.6563,1.3949,17.0099
2022-08-25,1.4349,1.9617,1.292,0.96449,24.722,7.4598,1.003,0.84547,7.8469,410.16,136.48,1335.99,9.669,1.6054,4.7721,10.5843,1.3899,16.8408
2022-08-26,1.4323,1.9544,1.2935,0.96353,24.618,7.4327,0.9993,0.84531,7.8466,410.19,136.92,1332.53,9.6602,1.6101,4.7452,10.5629,1.3896,16.7877
2022-08-29,1.4549,1.9585,1.3044,0.96836,24.626,7.4483,1.0014,0.8554,7.8478,410.47,138.68,1349.36,9.7812,1.6328,4.7517,10.6429,1.397,16.9128
2022-08-30,1.4423,1.9492,1.3003,0.9708,24.494,7.4124,0.99661,0.85355,7.8484,405.0,138.24,1346.34,9.7222,1.619,4.7163,10.6139,1.395,16.7996
2022-08-31,1.4591,1.9558,1.3111,0.9796,24.55,7.4371,1.0,0.86035,7.8488,402.8,138.72,1342.79,9.9388,1.6322,4.7283,10.6788,1.3969,17.0667
2022-09-01,1.4645,1.955,1.3164,0.97981,24.478,7.4342,0.9996,0.86438,7.848,399.42,139.28,1353.15,10.009,1.6382,4.7109,10.7372,1.3996,17.1455
2022-09-02,1.4681,1.9572,1.314,0.98459,24.498,7.4422,1.0007,0.86539,7.8494,398.66,140.46,1361.79,10.0105,1.6405,4.7096,10.7573,1.4023,17.2912
