Date,AUD,BGN,CAD,CHF,CYP,CZK,DKK,EEK,EUR,GBP,HKD,HUF,ISK,JPY,KRW,LTL,LVL,MTL,NOK,NZD,PLN,ROL,SEK,SGD,SIT,SKK,TRL,ZAR,TRY,CNY,HRK,IDR,MYR,PHP,RUB,THB,RON,BRL,MXN,INR,ILS
2013-09-24,1.0649,1.4516,1.0285,0.91257,,19.2481,5.5348,,0.74223,0.62667,7.7534,222.59,,98.66,1074.94,2.5628,0.52149,,5.9526,1.2069,3.1373,,6.4065,1.2557,,,,9.8762,2.0011,6.1248,5.6539,11245.0,3.2168,43.448,31.923,31.34,3.3203,2.2098,12.8825,62.978,3.5334
2013-09-25,1.0686,1.4483,1.0311,0.91114,,19.1647,5.5226,,0.74052,0.62326,7.754,222.25,,98.59,1077.1,2.5569,0.52029,,6.0227,1.2154,3.1224,,6.4337,1.2547,,,,9.8974,2.0059,6.1204,5.6398,11477.0,3.2222,43.402,32.036,31.288,3.3061,2.2106,12.9807,62.515,3.5579
2013-09-26,1.066,1.4488,1.0304,0.91029,,19.1192,5.5246,,0.7408,0.6236,7.7541,222.14,,98.83,1077.32,2.5578,0.52063,,5.9727,1.205,3.1321,,6.4119,1.2554,,,,9.9804,2.0157,6.1206,5.6397,11242.0,3.2144,43.334,32.188,31.21,3.3084,2.2249,12.9896,62.079,3.5615
2013-09-27,1.0742,1.4448,1.0318,0.90478,,18.9776,5.5088,,0.73872,0.62052,7.7547,221.34,,98.46,1076.09,2.5506,0.51917,,5.9858,1.2095,3.1233,,6.4167,1.2547,,,,10.1322,2.0363,6.1186,5.6255,11328.0,3.2276,43.326,32.41,31.28,3.3015,2.2597,13.1586,62.495,3.5609
2013-09-30,1.0726,1.4482,1.0301,0.90522,,19.0522,5.5224,,0.74047,0.61907,7.7543,220.77,,97.58,1075.04,2.5567,0.52033,,6.0081,1.2067,3.1313,,6.4106,1.2559,,,,10.0692,2.037,6.1196,5.6389,11422.0,3.2657,43.514,32.45,31.295,3.304,2.2515,13.2145,62.821,3.5345
2013-10-01,1.0615,1.443,1.0301,0.90401,,18.9221,5.5026,,0.73779,0.61569,7.7551,218.44,,97.83,1074.6,2.5474,0.51844,,5.999,1.2072,3.1214,,6.3693,1.252,,,,10.0623,2.012,6.1216,5.6189,11355.0,3.2356,43.302,32.207,31.16,3.2821,2.2213,13.1369,62.624,3.5321
2013-10-02,1.0698,1.4471,1.035,0.90573,,18.9464,5.5188,,0.73992,0.61717,7.7543,219.53,,97.49,1074.91,2.5548,0.51994,,6.017,1.2142,3.1217,,6.404,1.2517,,,,10.1111,2.0181,6.1212,5.6382,11324.0,3.2279,43.432,32.284,31.289,3.2926,2.2144,13.193,62.59,3.5349
2013-10-03,1.0666,1.4387,1.0338,0.90305,,18.8009,5.4875,,0.73562,0.61748,7.7545,217.68,,97.7,1070.99,2.5399,0.51685,,5.9651,1.2073,3.0935,,6.3421,1.2487,,,,10.0964,2.0039,6.1207,5.6091,11301.0,3.1953,43.085,32.141,31.28,3.264,2.2049,13.1748,61.74,3.5389
2013-10-04,1.06,1.4388,1.033,0.90274,,18.7994,5.488,,0.73567,0.62304,7.7544,218.44,,97.13,1072.63,2.5401,0.51703,,5.9696,1.204,3.0931,,6.3806,1.2464,,,,9.995,1.9975,6.1202,5.6088,11243.0,3.1786,43.154,32.172,31.3,3.2579,2.2016,13.106,61.524,3.547
2013-10-07,1.0626,1.4411,1.0323,0.90348,,18.7983,5.4964,,0.73681,0.62165,7.7546,217.97,,96.86,1072.39,2.5441,0.51783,,5.9881,1.2079,3.091,,6.4416,1.2477,,,,10.0318,1.9958,6.1196,5.6186,11219.0,3.1851,43.104,32.28,31.382,3.2622,2.2195,13.172,61.826,3.5461
2013-10-08,1.0545,1.4406,1.0308,0.90483,,18.7964,5.4949,,0.73659,0.62069,7.7542,217.46,,97.19,1074.04,2.5433,0.51753,,5.9532,1.2009,3.0886,,6.4101,1.2481,,,,9.9179,1.9843,6.1235,5.6169,11162.0,3.1875,43.133,32.223,31.353,3.2673,2.1985,13.0667,61.793,3.5615
2013-10-09,1.058,1.4471,1.038,0.91106,,18.9404,5.5194,,0.73992,0.62627,7.7544,219.16,,97.34,1075.75,2.5548,0.51994,,6.0007,1.2038,3.1073,,6.4702,1.2518,,,,9.9942,1.9872,6.1198,5.6326,11149.0,3.1981,43.171,32.357,31.438,3.3043,2.205,13.18,61.857,3.567
2013-10-10,1.0602,1.4453,1.0385,0.90977,,18.8657,5.5124,,0.73899,0.62674,7.7544,218.39,,97.82,1072.49,2.5516,0.51929,,6.0523,1.2116,3.1007,,6.5191,1.2502,,,,9.9686,1.9805,6.1168,5.6226,11127.0,3.1865,43.178,32.283,31.37,3.2953,2.1964,13.14,61.181,3.5571
2013-10-11,1.0554,1.4417,1.0389,0.90771,,18.8221,5.4985,,0.73714,0.62583,7.7543,217.36,,98.32,1070.8,2.5452,0.51799,,5.9918,1.1987,3.091,,6.4617,1.2458,,,,9.869,1.9783,6.1185,5.6052,10903.0,3.1788,43.05,32.234,31.28,3.2785,2.177,13.061,61.079,3.5483
2013-10-14,1.0552,1.4419,1.0352,0.90932,,18.844,5.499,,0.73725,0.62541,7.7543,218.0,,98.19,1072.37,2.5456,0.51814,,5.9957,1.1964,3.0838,,6.4869,1.2449,,,,9.9375,1.9853,6.1066,5.6152,10921.0,3.1812,43.086,32.282,31.305,3.2894,2.1754,13.0325,61.435,3.5388
2013-10-15,1.05,1.4495,1.0357,0.9161,,18.9839,5.5279,,0.74113,0.62725,7.7543,218.87,,98.49,1066.87,2.559,0.52057,,6.0165,1.1947,3.0987,,6.4935,1.2429,,,,9.946,1.9883,6.102,5.6465,10940.0,3.1815,43.048,32.286,31.28,3.2991,2.1848,13.0013,61.617,3.547
2013-10-16,1.0491,1.4422,1.0373,0.91004,,18.9367,5.5003,,0.73741,0.62377,7.7544,218.37,,98.36,1067.83,2.5461,0.51803,,5.9999,1.1889,3.0798,,6.4978,1.2439,,,,9.9631,1.9858,6.1002,5.6205,10987.0,3.1718,43.134,32.225,31.275,3.2817,2.1728,12.9645,61.846,3.5482
2013-10-17,1.0392,1.4316,1.0298,0.90228,,18.8142,5.4596,,0.73196,0.62041,7.754,215.5,,97.82,1062.73,2.5273,0.51435,,5.9398,1.177,3.0555,,6.4252,1.2405,,,,9.849,1.9682,6.0971,5.5781,10859.0,3.151,43.048,32.013,31.02,3.2585,2.1665,12.833,61.221,3.5277
2013-10-18,1.0357,1.4293,1.0296,0.902,,18.841,5.4506,,0.73078,0.61762,7.7535,215.16,,97.73,1061.01,2.5232,0.51352,,5.9182,1.1784,3.0552,,6.4079,1.2375,,,,9.783,1.966,6.097,5.5656,11329.0,3.1568,43.016,31.85,31.05,3.2526,2.152,12.787,61.269,3.5303
2013-10-21,1.0345,1.431,1.0294,0.90378,,18.8798,5.4579,,0.73169,0.61938,7.7529,214.91,,98.17,1062.26,2.5264,0.51438,,5.9208,1.1815,3.0602,,6.4279,1.2415,,,,9.8483,1.9771,6.0956,5.5751,10876.0,3.1697,43.195,31.918,31.097,3.2504,2.1758,12.8662,61.564,3.538
2013-10-22,1.0343,1.4303,1.03,0.90354,,18.8145,5.4553,,0.73131,0.61986,7.7528,215.23,,98.38,1061.16,2.5251,0.51404,,5.9481,1.1822,3.0584,,6.4082,1.2409,,,,9.8782,1.9825,6.0933,5.5701,10837.0,3.1733,43.17,31.919,31.163,3.2448,2.1856,12.9968,61.591,3.5257
2013-10-23,1.0397,1.4222,1.0318,0.89492,,18.7733,5.4244,,0.72717,0.61926,7.7529,212.51,,97.4,1058.62,2.5108,0.51113,,5.9162,1.1952,3.0383,,6.3813,1.2399,,,,9.7908,1.975,6.0859,5.5367,10967.0,3.1677,43.088,31.782,31.17,3.2227,2.1814,12.9353,61.649,3.5199
2013-10-24,1.0398,1.4167,1.0401,0.8912,,18.6693,5.4035,,0.72438,0.6184,7.7531,212.09,,97.3,1061.46,2.5011,0.50924,,5.8827,1.1954,3.0323,,6.3474,1.2368,,,,9.7666,1.9787,6.0846,5.523,10838.0,3.1477,43.084,31.695,31.138,3.2224,2.1982,13.02,61.434,3.5292
2013-10-25,1.043,1.4196,1.0438,0.89628,,18.6906,5.4141,,0.72585,0.61835,7.7535,212.54,,97.37,1063.28,2.5062,0.50998,,5.9062,1.205,3.0383,,6.3403,1.2365,,,,9.8354,1.9864,6.0836,5.5357,11015.0,3.1566,43.001,31.792,31.097,3.2308,2.1863,12.9723,61.53,3.5318
2013-10-28,1.0437,1.4189,1.0444,0.89546,,18.668,5.4118,,0.72548,0.61912,7.7533,212.37,,97.69,1061.31,2.5049,0.50994,,5.8981,1.2058,3.0365,,6.3453,1.2378,,,,9.8389,1.9859,6.0859,5.5321,11053.0,3.1355,43.085,31.851,31.063,3.22,2.1848,12.8868,61.528,3.5295
2013-10-29,1.0535,1.4205,1.0444,0.89759,,18.7115,5.4176,,0.72632,0.62224,7.7534,212.91,,97.97,1062.73,2.5078,0.51046,,5.8974,1.2106,3.0388,,6.3695,1.2402,,,,9.8788,1.9893,6.0906,5.5378,11103.0,3.1453,43.083,32.041,31.06,3.2263,2.1811,12.917,61.469,3.5219
2013-10-30,1.0521,1.4219,1.0443,0.89764,,18.7146,5.4225,,0.72701,0.62225,7.7531,213.47,,98.23,1059.11,2.5102,0.51109,,5.8742,1.2092,3.039,,6.3846,1.2375,,,,9.8702,1.9889,6.0946,5.5383,11107.0,3.1472,43.141,31.995,31.05,3.2198,2.1908,12.881,61.236,3.5178
2013-10-31,1.0522,1.4338,1.0447,0.90411,,18.8615,5.4679,,0.73308,0.62327,7.753,216.18,,98.23,1060.44,2.5312,0.51536,,5.9409,1.2059,3.063,,6.455,1.2387,,,,9.981,1.9916,6.0926,5.5868,11271.0,3.1554,43.231,32.093,31.128,3.252,2.1965,12.956,61.484,3.5217
2013-11-01,1.0563,1.4482,1.0427,0.91151,,19.144,5.5227,,0.74047,0.62669,7.7527,219.56,,98.41,1062.03,2.5567,0.52033,,5.9578,1.2101,3.1007,,6.5202,1.2427,,,,10.1528,2.0179,6.1,5.6424,11335.0,3.1783,43.353,32.286,31.199,3.2872,2.2517,13.0843,61.725,3.5322
2013-11-04,1.0525,1.4481,1.0401,0.91226,,19.1285,5.5223,,0.74041,0.62609,7.7521,218.98,,98.68,1062.61,2.5565,0.52036,,5.9355,1.2039,3.0933,,6.495,1.2433,,,,10.1798,2.0193,6.1018,5.6419,11355.0,3.1785,43.38,32.448,31.278,3.2863,2.246,13.0142,62.217,3.5314
2013-11-05,1.0491,1.4494,1.0429,0.91129,,19.1441,5.5271,,0.74107,0.62272,7.7516,220.1,,98.26,1061.0,2.5588,0.5206,,5.9671,1.1999,3.0978,,6.517,1.2409,,,,10.236,2.0255,6.0976,5.6487,11354.0,3.1732,43.259,32.382,31.24,3.2917,2.2687,13.067,61.813,3.5299
2013-11-06,1.0495,1.4469,1.044,0.91152,,19.0752,5.5185,,0.73981,0.62166,7.7516,219.52,,98.64,1060.31,2.5544,0.51972,,5.9558,1.1895,3.0833,,6.501,1.2422,,,,10.2116,2.0291,6.092,5.6399,11282.0,3.179,43.335,32.368,31.265,3.2808,2.2724,13.1025,62.432,3.5285
2013-11-07,1.0541,1.4634,1.043,0.92016,,20.09,5.5808,,0.74822,0.6226,7.7516,221.31,,98.77,1061.72,2.5835,0.52563,,5.9978,1.193,3.1143,,6.5178,1.2434,,,,10.2413,2.0278,6.092,5.7045,11395.0,3.1802,43.259,32.364,31.328,3.3135,2.275,13.1275,62.589,3.5422
2013-11-08,1.0567,1.4562,1.0455,0.91594,,20.077,5.5533,,0.74455,0.62188,7.7517,220.55,,97.97,1062.85,2.5708,0.52304,,6.087,1.1988,3.1123,,6.5799,1.2418,,,,10.2278,2.0235,6.092,5.6744,11409.0,3.1785,43.166,32.549,31.34,3.3075,2.2987,13.191,62.765,3.5312
2013-11-11,1.0687,1.4602,1.0472,0.92041,,20.155,5.5686,,0.7466,0.62573,7.7529,221.96,,99.19,1072.55,2.5779,0.52471,,6.127,1.2141,3.1391,,6.5676,1.2483,,,,10.358,2.0372,6.0913,5.6905,11560.0,3.1998,43.617,32.709,31.625,3.325,2.3146,13.175,63.237,3.5345
2013-11-12,1.0721,1.4561,1.0495,0.91781,,20.109,5.5524,,0.74449,0.62887,7.7531,222.23,,99.66,1073.02,2.5706,0.52323,,6.1789,1.216,3.1295,,6.6336,1.2496,,,,10.3856,2.0485,6.0918,5.6761,11517.0,3.2123,43.825,32.843,31.58,3.3171,2.3332,13.212,63.699,3.5278
2013-11-13,1.0741,1.4579,1.0489,0.91808,,20.168,5.5601,,0.74543,0.62609,7.7531,222.63,,99.34,1072.33,2.5738,0.52397,,6.2154,1.2138,3.1323,,6.7035,1.2484,,,,10.3471,2.052,6.0928,5.6843,11420.0,3.2117,43.773,32.84,31.58,3.3275,2.3261,13.1715,63.444,3.5326
2013-11-14,1.0758,1.4556,1.0499,0.91783,,20.226,5.5514,,0.74427,0.62306,7.7536,221.52,,99.93,1069.87,2.5698,0.52322,,6.2005,1.2117,3.1151,,6.6791,1.2478,,,,10.337,2.0467,6.0916,5.6771,11395.0,3.2051,43.611,32.74,31.59,3.3137,2.3262,13.066,63.352,3.5301
2013-11-15,1.0715,1.453,1.0464,0.91724,,20.175,5.5415,,0.74294,0.62236,7.7536,221.7,,100.29,1063.74,2.5652,0.52192,,6.1319,1.2048,3.1077,,6.6447,1.2475,,,,10.1846,2.0389,6.0925,5.6698,11620.0,3.2023,43.553,32.677,31.595,3.3071,2.314,12.9753,63.12,3.5223
2013-11-18,1.0637,1.4469,1.0417,0.91152,,20.061,5.5181,,0.73981,0.62055,7.7527,219.77,,100.04,1056.25,2.5544,0.51986,,6.1171,1.1949,3.0891,,6.5958,1.246,,,,10.1102,2.0196,6.0907,5.6514,11633.0,3.1851,43.612,32.515,31.58,3.2896,2.2869,12.899,62.307,3.5204
2013-11-19,1.0621,1.4485,1.0437,0.91342,,20.27,5.524,,0.74063,0.62102,7.752,219.94,,99.9,1055.55,2.5573,0.52052,,6.0943,1.1995,3.098,,6.637,1.2433,,,,10.1114,2.0107,6.0935,5.6605,11598.0,3.1785,43.515,32.708,31.592,3.2949,2.268,12.914,62.183,3.519
2013-11-20,1.0659,1.4458,1.0457,0.91099,,20.203,5.5142,,0.73926,0.61924,7.7517,219.4,,99.95,1056.89,2.5525,0.51963,,6.0826,1.2031,3.0951,,6.5938,1.2439,,,,10.1144,2.0106,6.094,5.6519,11511.0,3.1804,43.682,32.839,31.67,3.2871,2.2699,12.96,62.482,3.5451
2013-11-21,1.079,1.4518,1.0473,0.91434,,20.188,5.5366,,0.74228,0.6198,7.7519,220.8,,100.82,1062.51,2.5629,0.5216,,6.0915,1.2168,3.1119,,6.6325,1.2484,,,,10.147,2.019,6.0928,5.6787,11703.0,3.205,43.755,32.944,31.813,3.3045,2.3107,13.1128,62.938,3.5663
2013-11-22,1.0908,1.4468,1.0541,0.91005,,20.164,5.5175,,0.73975,0.61725,7.7528,220.43,,101.15,1061.44,2.5542,0.5199,,6.0708,1.2261,3.1053,,6.58,1.2514,,,,10.0965,2.0159,6.0945,5.6556,11473.0,3.2208,43.933,32.77,31.835,3.2912,2.2872,13.032,62.872,3.5587
2013-11-25,1.0918,1.4472,1.0561,0.91098,,20.178,5.5191,,0.73997,0.61773,7.7529,220.67,,101.8,1060.23,2.555,0.5202,,6.1236,1.2178,3.1017,,6.5795,1.2523,,,,10.061,2.0001,6.0932,5.6552,11749.0,3.2193,43.856,32.959,31.98,3.2909,2.2907,12.9938,62.498,3.5638
2013-11-26,1.097,1.4437,1.0525,0.90884,,20.173,5.5056,,0.73817,0.61881,7.7524,220.51,,101.38,1060.89,2.5488,0.51893,,6.1036,1.22,3.0994,,6.5654,1.2523,,,,10.115,2.0137,6.0921,5.6437,11763.0,3.2203,43.752,32.968,32.083,3.281,2.2986,13.0813,62.486,3.5426
2013-11-27,1.0997,1.4385,1.0578,0.90505,,20.11,5.4859,,0.73551,0.61345,7.7527,219.98,,101.82,1064.46,2.5396,0.51699,,6.0702,1.2237,3.0918,,6.5534,1.2545,,,,10.1778,2.0226,6.0929,5.6217,11796.0,3.2305,43.673,33.023,32.12,3.2639,2.303,13.107,62.158,3.5383
2013-11-28,1.0973,1.4389,1.0577,0.90664,,20.122,5.4875,,0.73573,0.61224,7.7527,220.32,,102.31,1061.26,2.5403,0.51714,,6.0889,1.2263,3.0858,,6.5701,1.2557,,,,10.2248,2.0177,6.0925,5.6118,11790.0,3.2325,43.729,33.146,32.123,3.2638,2.3224,13.1095,62.412,3.5369
2013-11-29,1.0972,1.4369,1.0575,0.90353,,20.124,5.4801,,0.7347,0.61182,7.7528,221.22,,102.28,1058.2,2.5368,0.51649,,6.1127,1.2268,3.0901,,6.5443,1.255,,,,10.1837,2.0186,6.0948,5.6135,11741.0,3.2257,43.676,33.175,32.065,3.261,2.3207,13.0588,62.427,3.5216
2013-12-02,1.0943,1.4449,1.0629,0.91024,,20.247,5.5111,,0.73877,0.61026,7.7522,223.26,,102.81,1058.28,2.5508,0.51936,,6.1388,1.2195,3.0975,,6.568,1.2548,,,,10.2115,2.0334,6.0933,5.6396,11770.0,3.209,43.718,33.175,32.14,3.2772,2.3378,13.141,62.323,3.531
2013-12-03,1.0954,1.4404,1.0653,0.90492,,20.23,5.4937,,0.73649,0.60915,7.7524,223.08,,102.6,1060.79,2.5429,0.5176,,6.1055,1.212,3.0956,,6.5309,1.2537,,,,10.3333,2.0382,6.092,5.6237,11743.0,3.216,43.749,33.252,32.181,3.286,2.3531,13.2417,62.358,3.5217
2013-12-04,1.107,1.4389,1.0656,0.90259,,20.202,5.4881,,0.73573,0.61065,7.7534,222.55,,102.49,1061.45,2.5403,0.51692,,6.1143,1.2202,3.0888,,6.5025,1.254,,,,10.3934,2.046,6.091,5.6217,11900.0,3.225,43.897,33.133,32.244,3.2902,2.3745,13.1335,61.956,3.5229
2013-12-05,1.1062,1.4387,1.0657,0.90202,,20.193,5.4874,,0.73562,0.61152,7.7539,222.03,,102.05,1060.46,2.5399,0.51699,,6.1818,1.2186,3.0818,,6.5199,1.2538,,,,10.468,2.0438,6.0917,5.6201,11951.0,3.2281,43.873,33.024,32.28,3.2853,2.3705,13.0268,61.689,3.5255
2013-12-06,1.1028,1.4317,1.0649,0.89532,,20.116,5.4608,,0.73201,0.61181,7.7547,221.25,,102.21,1057.03,2.5275,0.5146,,6.1738,1.2197,3.0699,,6.534,1.2531,,,,10.4718,2.0406,6.0832,5.5944,11930.0,3.2349,44.022,32.97,32.306,3.2655,2.3598,13.0553,61.606,3.5079
2013-12-09,1.1005,1.4253,1.0664,0.89134,,20.039,5.4367,,0.72876,0.61044,7.7537,219.77,,103.0,1049.85,2.5163,0.51239,,6.1423,1.2088,3.0511,,6.5263,1.249,,,,10.3339,2.0306,6.0727,5.571,11835.0,3.2088,44.112,32.74,32.13,3.2417,2.3236,12.833,61.135,3.5009
2013-12-10,1.0937,1.4224,1.0621,0.88829,,19.9658,5.4257,,0.72727,0.60833,7.7531,218.76,,102.8,1050.37,2.5111,0.51135,,6.1102,1.2021,3.0418,,6.538,1.2495,,,,10.3133,2.0292,6.0717,5.5582,11906.0,3.2068,44.245,32.724,32.072,3.2382,2.3097,12.8545,61.025,3.4953
2013-12-11,1.0985,1.4206,1.0591,0.88756,,19.9274,5.4192,,0.72637,0.61034,7.7544,219.55,,102.58,1050.85,2.508,0.51071,,6.1172,1.2131,3.0385,,6.5464,1.2506,,,,10.3783,2.0338,6.0699,5.5506,11913.0,3.2141,44.149,32.746,32.043,3.2349,2.3242,12.8887,61.306,3.5018
2013-12-12,1.1042,1.4198,1.0578,0.88646,,19.9456,5.4161,,0.72595,0.60958,7.7534,220.32,,102.73,1051.42,2.5066,0.51034,,6.1535,1.2023,3.0362,,6.5774,1.2534,,,,10.3574,2.038,6.0744,5.5452,12048.0,3.228,44.161,32.762,32.088,3.2332,2.3268,12.978,62.011,3.5039
2013-12-13,1.1186,1.4248,1.0655,0.89065,,20.058,5.4353,,0.72849,0.61463,7.7533,220.31,,103.39,1053.97,2.5153,0.51213,,6.1849,1.2159,3.0448,,6.582,1.2567,,,,10.3014,2.0392,6.0732,5.5572,12017.0,3.2363,44.161,32.852,32.055,3.2471,2.3315,12.9513,62.169,3.5016
2013-12-16,1.1179,1.4197,1.0583,0.88647,,20.035,5.4156,,0.7259,0.61255,7.7537,217.6,,102.98,1053.03,2.5064,0.51024,,6.1226,1.2103,3.0312,,6.5524,1.2553,,,,10.313,2.0303,6.0722,5.5381,11983.0,3.2394,44.062,32.876,32.03,3.2353,2.3295,12.922,61.752,3.5047
2013-12-17,1.1216,1.4225,1.0588,0.88777,,20.116,5.4264,,0.72733,0.61503,7.7529,217.69,,103.0,1053.22,2.5113,0.51131,,6.1532,1.2093,3.0395,,6.5759,1.2575,,,,10.353,2.0405,6.0715,5.5495,11980.0,3.2522,44.249,32.942,32.122,3.2492,2.3195,12.9365,61.881,3.5111
2013-12-18,1.1226,1.4225,1.0634,0.88814,,20.172,5.4263,,0.72733,0.61103,7.7523,217.1,,103.0,1053.4,2.5113,0.51116,,6.0946,1.2117,3.039,,6.5381,1.2587,,,,10.3467,2.0465,6.0719,5.5539,12070.0,3.259,44.274,32.951,32.268,3.2528,2.327,12.9617,62.099,3.5079
2013-12-19,1.1301,1.431,1.0719,0.89712,,20.236,5.4584,,0.73169,0.61089,7.7533,219.05,,104.3,1060.89,2.5264,0.51423,,6.1338,1.223,3.054,,6.5515,1.2668,,,,10.3835,2.0735,6.0738,5.587,12091.0,3.2758,44.482,32.923,32.465,3.2789,2.3496,12.9737,62.377,3.5167
2013-12-20,1.1282,1.4323,1.0692,0.89806,,20.256,5.4637,,0.73233,0.61135,7.7547,218.84,,104.47,1061.92,2.5286,0.51424,,6.1633,1.2248,3.0504,,6.584,1.2677,,,,10.465,2.0932,6.0702,5.5941,12194.0,3.288,44.548,33.014,32.6,3.2794,2.3793,13.0575,62.043,3.5172
2013-12-23,1.1181,1.4274,1.06,0.89454,,20.124,5.4453,,0.72982,0.61137,7.7542,217.87,,103.91,1060.89,2.5199,0.51248,,6.1287,1.2186,3.0358,,6.5591,1.2662,,,,10.333,2.0917,6.0685,5.5755,12121.0,3.2927,44.391,32.767,32.681,3.2703,2.3722,12.9675,61.816,3.5011
2013-12-24,1.1203,1.4293,1.061,0.89469,,20.123,5.452,,0.73078,0.61095,7.755,217.14,,104.25,1059.28,2.5232,0.51315,,6.1638,1.2215,3.027,,6.5781,1.2676,,,,10.3428,2.081,6.0714,5.5843,12147.0,3.2947,44.424,32.657,32.717,3.2637,2.3565,12.9833,61.795,3.4819
2013-12-27,1.1225,1.4158,1.0664,0.88562,,19.8675,5.4002,,0.7239,0.60565,7.7549,215.19,,104.98,1054.5,2.4995,0.50804,,6.1152,1.2229,3.0053,,6.4996,1.2675,,,,10.4565,2.1615,6.0693,5.5295,12184.0,3.2877,44.349,32.547,32.875,3.2304,2.3541,13.1197,61.981,3.4805
2013-12-30,1.126,1.419,1.0712,0.88943,,19.9376,5.4127,,0.72553,0.60683,7.7549,215.34,,105.22,1055.11,2.5051,0.50969,,6.113,1.2237,3.01,,6.4778,1.2683,,,,10.4663,2.1293,6.0622,5.5322,12217.0,3.2945,44.411,32.772,32.816,3.2436,2.3368,13.0665,61.888,3.4784
2013-12-31,1.1183,1.4182,1.0638,0.89015,,19.8876,5.4088,,0.72511,0.60452,7.7538,215.39,,104.94,1052.08,2.5037,0.50961,,6.0641,1.2154,3.0123,,6.4238,1.2627,,,,10.562,2.1467,6.054,5.5301,12156.0,3.279,44.441,32.866,32.759,3.242,2.3621,13.105,61.903,3.4718
2014-01-02,1.1293,1.432,1.0631,0.90108,,20.121,5.4608,,0.73217,0.60638,7.754,218.65,,105.3,1051.49,2.528,,,6.1521,1.2267,3.0526,,6.504,1.2687,,,,10.6461,2.185,6.0508,5.5852,12153.0,3.2914,44.461,33.093,32.96,3.2915,2.3981,13.134,62.264,3.4922
2014-01-03,1.1116,1.4345,1.0612,0.90282,,20.188,5.4706,,0.73346,0.6091,7.7549,219.06,,104.49,1055.21,2.5325,,,6.1306,1.2054,3.0554,,6.4956,1.2648,,,,10.5907,2.1738,6.0561,5.5948,12126.0,3.283,44.662,33.108,33.022,3.2917,2.3744,13.071,62.197,3.5022
2014-01-06,1.118,1.4379,1.0657,0.90568,,20.207,5.4841,,0.73519,0.61042,7.7547,220.42,,104.6,1065.29,2.5385,,,6.1682,1.208,3.0704,,6.5201,1.2684,,,,10.714,2.1936,6.0526,5.6091,12164.0,3.2849,44.591,33.289,33.074,3.3033,2.382,13.125,62.248,3.5029
2014-01-07,1.1202,1.4338,1.0692,0.90661,,20.126,5.4688,,0.73308,0.6093,7.7543,220.48,,104.41,1067.02,2.5312,,,6.1469,1.2063,3.0625,,6.4931,1.2701,,,,10.6235,2.1674,6.0519,5.5927,12045.0,3.2841,44.703,33.19,33.087,3.2963,2.3635,13.055,62.188,3.4986
2014-01-08,1.119,1.4387,1.0808,0.91092,,20.191,5.4881,,0.73562,0.60887,7.7546,220.94,,104.7,1066.93,2.5399,,,6.1873,1.2044,3.0725,,6.5444,1.2698,,,,10.6657,2.176,6.0504,5.612,12044.0,3.2754,44.669,33.104,33.034,3.3048,2.3721,13.0245,62.027,3.5041
2014-01-09,1.1272,1.4368,1.0858,0.90861,,20.154,5.4811,,0.73465,0.60663,7.7545,219.96,,105.0,1063.34,2.5366,,,6.1765,1.2118,3.0675,,6.5574,1.2712,,,,10.8103,2.1852,6.0538,5.6049,12190.0,3.278,44.67,33.163,33.018,3.3309,2.398,13.1236,62.107,3.5038
2014-01-10,1.1235,1.4395,1.0876,0.90837,,20.16,5.4921,,0.736,0.60941,7.755,220.24,,105.0,1062.4,2.5413,,,6.1842,1.2164,3.0727,,6.5371,1.27,,,,10.7674,2.1774,6.0521,5.6149,12016.0,3.2695,44.709,33.228,33.068,3.3451,2.3928,13.08,61.905,3.4964
2014-01-13,1.1034,1.4324,1.091,0.90391,,20.075,5.4651,,0.73239,0.60913,7.7547,218.87,,103.54,1057.87,2.5288,,,6.1242,1.1958,3.0425,,6.4972,1.2648,,,,10.7475,2.1774,6.0445,5.5862,11834.0,3.2628,44.588,33.162,32.992,3.3133,2.3527,13.0103,61.469,3.4894
2014-01-14,1.1114,1.431,1.089,0.90247,,20.055,5.4599,,0.73169,0.60836,7.7543,219.36,,103.62,1060.42,2.5264,,,6.0979,1.1885,3.037,,6.4534,1.2676,,,,10.8403,2.1935,6.0428,5.5795,11845.0,3.2638,44.779,33.337,32.723,3.3131,2.3622,13.1085,61.484,3.4876
2014-01-15,1.1218,1.4375,1.0955,0.90798,,20.168,5.4843,,0.73497,0.61017,7.7542,220.76,,104.26,1062.96,2.5377,,,6.1138,1.1965,3.0556,,6.4644,1.2723,,,,10.912,2.1945,6.0461,5.6016,12085.0,3.2863,45.095,33.441,32.845,3.3246,2.3457,13.115,61.546,3.4843
2014-01-16,1.1368,1.4384,1.0922,0.90829,,20.218,5.488,,0.73546,0.61201,7.7547,221.04,,104.59,1064.4,2.5394,,,6.1697,1.2043,3.0663,,6.4848,1.2737,,,,10.8968,2.2057,6.0572,5.6086,12121.0,3.2973,45.1,33.407,32.798,3.3318,2.3732,13.2705,61.565,3.4918
2014-01-17,1.1377,1.4398,1.0969,0.90783,,20.213,5.4934,,0.73616,0.60822,7.7557,221.38,,104.39,1061.26,2.5418,,,6.1687,1.2105,3.0657,,6.4736,1.2736,,,,10.8775,2.2189,6.0498,5.6165,12093.0,3.2959,45.102,33.558,32.845,3.337,2.3651,13.3177,61.55,3.4916
